Functional Family, Cluster, Starting Index, Length, Levenshtein Distance Similarity, K-mer Similarity, Further Comparison
1.25.40.10.FF124180, 1.25.40.10.FF124180/a, 1, 0, 17, 0, False
1.25.40.10.FF124874, 1.25.40.10.FF124874/a, 42, 0, 22, 0, False
1.25.40.10.FF125074, 1.25.40.10.FF125074/a, 8, 0, 23, 0, False
1.25.40.10.FF126214, 1.25.40.10.FF126214/a, 196, 0, 27, 0, False
1.25.40.10.FF127026, 1.25.40.10.FF127026/a, 148, 0, 21, 0, False
1.25.40.10.FF127413, 1.25.40.10.FF127413/a, 44, 0, 26, 0, False
1.25.40.10.FF131791, 1.25.40.10.FF131791/a, 88, 0, 23, 0, False
1.25.40.10.FF132992, 1.25.40.10.FF132992/a, 151, 0, 21, 0, False
1.25.40.10.FF13409, 1.25.40.10.FF13409/a, 14, 0, 47, 0, False
1.25.40.10.FF13436, 1.25.40.10.FF13436/a, 16, 0, 28, 0, False
1.25.40.10.FF135402, 1.25.40.10.FF135402/a, 76, 0, 20, 0, False
1.25.40.10.FF138664, 1.25.40.10.FF138664/a, 206, 0, 18, 0, False
1.25.40.10.FF139472, 1.25.40.10.FF139472/a, 12, 0, 27, 0, False
1.25.40.10.FF140584, 1.25.40.10.FF140584/a, 2, 0, 24, 0, False
1.25.40.10.FF141337, 1.25.40.10.FF141337/a, 6, 0, 28, 0, False
1.25.40.10.FF143625, 1.25.40.10.FF143625/a, 48, 0, 25, 0, False
1.25.40.10.FF144813, 1.25.40.10.FF144813/a, 114, 0, 29, 0, False
1.25.40.10.FF144822, 1.25.40.10.FF144822/a, 47, 0, 25, 0, False
1.25.40.10.FF144836, 1.25.40.10.FF144836/a, 91, 0, 20, 0, False
1.25.40.10.FF144837, 1.25.40.10.FF144837/a, 135, 70, 69, 0, True
1.25.40.10.FF144804, 1.25.40.10.FF144804/a, 17, 0, 49, 0, False
1.25.40.10.FF144842, 1.25.40.10.FF144842/a, 20, 0, 20, 0, False
1.25.40.10.FF144844, 1.25.40.10.FF144844/a, 94, 0, 54, 0, False
1.25.40.10.FF144848, 1.25.40.10.FF144848/a, 13, 0, 17, 0, False
1.25.40.10.FF144859, 1.25.40.10.FF144859/a, 62, 0, 37, 0, False
1.25.40.10.FF144867, 1.25.40.10.FF144867/a, 62, 0, 20, 0, False
1.25.40.10.FF144870, 1.25.40.10.FF144870/a, 3, 0, 18, 0, False
1.25.40.10.FF144872, 1.25.40.10.FF144872/a, 62, 0, 44, 0, False
1.25.40.10.FF144873, 1.25.40.10.FF144873/a, 7, 0, 19, 0, False
1.25.40.10.FF144861, 1.25.40.10.FF144861/a, 30, 0, 47, 0, False
1.25.40.10.FF144880, 1.25.40.10.FF144880/a, 0, 0, 19, 0, False
1.25.40.10.FF144888, 1.25.40.10.FF144888/a, 122, 116, 64, 0, True
1.25.40.10.FF144892, 1.25.40.10.FF144892/a, 3, 0, 21, 0, False
1.25.40.10.FF144894, 1.25.40.10.FF144894/a, 2, 0, 43, 0, False
1.25.40.10.FF144916, 1.25.40.10.FF144916/a, 0, 0, 21, 0, False
1.25.40.10.FF144907, 1.25.40.10.FF144907/a, 0, 0, 19, 0, False
1.25.40.10.FF144909, 1.25.40.10.FF144909/a, 181, 57, 68, 0, True
1.25.40.10.FF144914, 1.25.40.10.FF144914/a, 55, 97, 70, 0, True
1.25.40.10.FF144921, 1.25.40.10.FF144921/a, 20, 0, 19, 0, False
1.25.40.10.FF144925, 1.25.40.10.FF144925/a, 14, 0, 16, 0, False
1.25.40.10.FF144934, 1.25.40.10.FF144934/a, 23, 0, 55, 0, False
1.25.40.10.FF144937, 1.25.40.10.FF144937/a, 95, 0, 49, 0, False
2.160.10.10.FF41977, 2.160.10.10.FF41977/a, 21, 0, 20, 0, False
2.160.10.10.FF42059, 2.160.10.10.FF42059/a, 106, 0, 16, 0, False
2.160.10.10.FF42326, 2.160.10.10.FF42326/a, 44, 0, 21, 0, False
2.160.10.10.FF42910, 2.160.10.10.FF42910/a, 23, 0, 17, 0, False
2.160.10.10.FF42920, 2.160.10.10.FF42920/a, 73, 0, 18, 0, False
2.160.10.10.FF43078, 2.160.10.10.FF43078/a, 53, 0, 16, 0, False
1.25.40.10.FF144938, 1.25.40.10.FF144938/a, 26, 0, 23, 0, False
1.25.40.10.FF144958, 1.25.40.10.FF144958/a, 4, 0, 30, 0, False
1.25.40.10.FF144964, 1.25.40.10.FF144964/a, 95, 0, 55, 0, False
1.25.40.10.FF144970, 1.25.40.10.FF144970/a, 46, 0, 49, 0, False
1.25.40.10.FF144972, 1.25.40.10.FF144972/a, 109, 0, 22, 0, False
1.25.40.10.FF144976, 1.25.40.10.FF144976/a, 55, 0, 30, 0, False
1.25.40.10.FF144978, 1.25.40.10.FF144978/a, 18, 0, 21, 0, False
1.25.40.10.FF144983, 1.25.40.10.FF144983/a, 124, 0, 55, 0, False
1.25.40.10.FF144993, 1.25.40.10.FF144993/a, 16, 0, 16, 0, False
1.25.40.10.FF145002, 1.25.40.10.FF145002/a, 23, 0, 31, 0, False
1.25.40.10.FF145007, 1.25.40.10.FF145007/a, 178, 0, 59, 0, False
1.25.40.10.FF144984, 1.25.40.10.FF144984/a, 37, 0, 21, 0, False
1.25.40.10.FF144985, 1.25.40.10.FF144985/a, 99, 0, 52, 0, False
1.25.40.10.FF144986, 1.25.40.10.FF144986/a, 0, 132, 67, 0, True
1.25.40.10.FF144997, 1.25.40.10.FF144997/a, 20, 0, 22, 0, False
1.25.40.10.FF144998, 1.25.40.10.FF144998/a, 7, 0, 26, 0, False
1.25.40.10.FF145011, 1.25.40.10.FF145011/a, 5, 0, 19, 0, False
1.25.40.10.FF145021, 1.25.40.10.FF145021/a, 80, 0, 18, 0, False
1.25.40.10.FF145026, 1.25.40.10.FF145026/a, 43, 0, 48, 0, False
1.25.40.10.FF145026, 1.25.40.10.FF145026/a, 15, 0, 41, 0, False
1.25.40.10.FF145026, 1.25.40.10.FF145026/a, 103, 0, 25, 0, False
1.25.40.10.FF145008, 1.25.40.10.FF145008/a, 0, 0, 31, 0, False
1.25.40.10.FF145015, 1.25.40.10.FF145015/a, 4, 0, 26, 0, False
1.25.40.10.FF145016, 1.25.40.10.FF145016/a, 39, 0, 20, 0, False
1.25.40.10.FF145017, 1.25.40.10.FF145017/a, 17, 0, 19, 0, False
1.25.40.10.FF145033, 1.25.40.10.FF145033/a, 3, 0, 57, 0, False
1.25.40.10.FF145036, 1.25.40.10.FF145036/a, 0, 0, 17, 0, False
1.25.40.10.FF145035, 1.25.40.10.FF145035/a, 27, 0, 18, 0, False
1.25.40.10.FF145037, 1.25.40.10.FF145037/a, 70, 0, 18, 0, False
1.25.40.10.FF145043, 1.25.40.10.FF145043/a, 1, 0, 40, 0, False
1.25.40.10.FF145045, 1.25.40.10.FF145045/a, 26, 0, 41, 0, False
1.25.40.10.FF145047, 1.25.40.10.FF145047/a, 63, 0, 18, 0, False
1.25.40.10.FF145047, 1.25.40.10.FF145047/a, 1, 29, 69, 0, True
1.25.40.10.FF145047, 1.25.40.10.FF145047/a, 158, 0, 20, 0, False
1.25.40.10.FF145054, 1.25.40.10.FF145054/a, 10, 0, 23, 0, False
1.25.40.10.FF145058, 1.25.40.10.FF145058/a, 76, 0, 22, 0, False
1.25.40.10.FF145061, 1.25.40.10.FF145061/a, 92, 0, 28, 0, False
1.25.40.10.FF145062, 1.25.40.10.FF145062/a, 22, 0, 29, 0, False
1.25.40.10.FF145065, 1.25.40.10.FF145065/a, 7, 0, 17, 0, False
1.25.40.10.FF145066, 1.25.40.10.FF145066/a, 89, 0, 36, 0, False
1.25.40.10.FF145068, 1.25.40.10.FF145068/a, 34, 0, 20, 0, False
1.25.40.10.FF145071, 1.25.40.10.FF145071/a, 85, 0, 38, 0, False
1.25.40.10.FF145082, 1.25.40.10.FF145082/a, 83, 0, 22, 0, False
1.25.40.10.FF145075, 1.25.40.10.FF145075/a, 37, 0, 21, 0, False
1.25.40.10.FF145095, 1.25.40.10.FF145095/a, 10, 0, 33, 0, False
1.25.40.10.FF145086, 1.25.40.10.FF145086/a, 0, 0, 29, 0, False
1.25.40.10.FF145090, 1.25.40.10.FF145090/a, 106, 0, 57, 0, False
1.25.40.10.FF145091, 1.25.40.10.FF145091/a, 2, 0, 24, 0, False
1.25.40.10.FF145098, 1.25.40.10.FF145098/a, 74, 0, 26, 0, False
1.25.40.10.FF145108, 1.25.40.10.FF145108/a, 60, 0, 20, 0, False
1.25.40.10.FF145110, 1.25.40.10.FF145110/a, 17, 0, 20, 0, False
1.25.40.10.FF145099, 1.25.40.10.FF145099/a, 123, 0, 27, 0, False
1.25.40.10.FF145101, 1.25.40.10.FF145101/a, 88, 56, 68, 0, True
1.25.40.10.FF145102, 1.25.40.10.FF145102/a, 43, 0, 18, 0, False
1.25.40.10.FF145105, 1.25.40.10.FF145105/a, 99, 0, 27, 0, False
1.25.40.10.FF145106, 1.25.40.10.FF145106/a, 96, 0, 16, 0, False
1.25.40.10.FF145115, 1.25.40.10.FF145115/a, 54, 0, 36, 0, False
1.25.40.10.FF145116, 1.25.40.10.FF145116/a, 69, 0, 20, 0, False
1.25.40.10.FF145117, 1.25.40.10.FF145117/a, 15, 0, 20, 0, False
1.25.40.10.FF145119, 1.25.40.10.FF145119/a, 22, 0, 22, 0, False
1.25.40.10.FF145112, 1.25.40.10.FF145112/a, 81, 0, 20, 0, False
1.25.40.10.FF145113, 1.25.40.10.FF145113/a, 8, 0, 17, 0, False
1.25.40.10.FF145120, 1.25.40.10.FF145120/a, 15, 0, 47, 0, False
1.25.40.10.FF145124, 1.25.40.10.FF145124/a, 6, 0, 47, 0, False
1.25.40.10.FF145128, 1.25.40.10.FF145128/a, 3, 0, 30, 0, False
1.25.40.10.FF145130, 1.25.40.10.FF145130/a, 0, 0, 22, 0, False
1.25.40.10.FF145142, 1.25.40.10.FF145142/a, 11, 0, 50, 0, False
1.25.40.10.FF145152, 1.25.40.10.FF145152/a, 1, 0, 54, 0, False
1.25.40.10.FF145157, 1.25.40.10.FF145157/a, 66, 0, 26, 0, False
1.25.40.10.FF145237, 1.25.40.10.FF145237/a, 152, 0, 26, 0, False
1.25.40.10.FF145243, 1.25.40.10.FF145243/a, 79, 0, 20, 0, False
1.25.40.10.FF145253, 1.25.40.10.FF145253/a, 97, 96, 66, 0, True
1.25.40.10.FF145164, 1.25.40.10.FF145164/a, 91, 0, 19, 0, False
1.25.40.10.FF145170, 1.25.40.10.FF145170/a, 145, 0, 19, 0, False
1.25.40.10.FF145187, 1.25.40.10.FF145187/a, 39, 0, 21, 0, False
1.25.40.10.FF145197, 1.25.40.10.FF145197/a, 182, 0, 42, 0, False
1.25.40.10.FF145216, 1.25.40.10.FF145216/a, 87, 0, 21, 0, False
1.25.40.10.FF145224, 1.25.40.10.FF145224/a, 40, 57, 60, 0, True
1.25.40.10.FF145238, 1.25.40.10.FF145238/a, 31, 0, 28, 0, False
1.25.40.10.FF145260, 1.25.40.10.FF145260/a, 187, 0, 29, 0, False
3.30.710.10.FF13428, 3.30.710.10.FF13428/a, 114, 0, 19, 0, False
3.30.710.10.FF13431, 3.30.710.10.FF13431/a, 46, 0, 17, 0, False
3.30.710.10.FF13433, 3.30.710.10.FF13433/a, 124, 0, 19, 0, False
3.30.710.10.FF13443, 3.30.710.10.FF13443/a, 86, 0, 22, 0, False
3.30.710.10.FF13447, 3.30.710.10.FF13447/a, 10, 0, 21, 0, False
3.30.710.10.FF13449, 3.30.710.10.FF13449/a, 61, 0, 18, 0, False
3.30.710.10.FF13451, 3.30.710.10.FF13451/a, 11, 0, 17, 0, False
3.30.710.10.FF13486, 3.30.710.10.FF13486/a, 28, 0, 19, 0, False
3.30.710.10.FF13493, 3.30.710.10.FF13493/a, 45, 0, 18, 0, False
3.30.710.10.FF13497, 3.30.710.10.FF13497/a, 70, 0, 19, 0, False
3.30.710.10.FF13498, 3.30.710.10.FF13498/a, 6, 0, 22, 0, False
3.30.710.10.FF13450, 3.30.710.10.FF13450/a, 75, 0, 22, 0, False
3.30.710.10.FF13459, 3.30.710.10.FF13459/a, 91, 0, 22, 0, False
3.30.710.10.FF13474, 3.30.710.10.FF13474/a, 139, 0, 20, 0, False
3.30.710.10.FF13483, 3.30.710.10.FF13483/a, 86, 0, 18, 0, False
3.30.710.10.FF13488, 3.30.710.10.FF13488/a, 2, 0, 18, 0, False
3.30.710.10.FF13510, 3.30.710.10.FF13510/a, 113, 0, 23, 0, False
3.30.710.10.FF13523, 3.30.710.10.FF13523/a, 108, 0, 19, 0, False
3.30.710.10.FF13534, 3.30.710.10.FF13534/a, 56, 0, 21, 0, False
3.30.710.10.FF13562, 3.30.710.10.FF13562/a, 134, 0, 31, 0, False
3.30.710.10.FF13567, 3.30.710.10.FF13567/a, 143, 0, 21, 0, False
3.30.710.10.FF13544, 3.30.710.10.FF13544/a, 84, 0, 25, 0, False
3.30.710.10.FF13554, 3.30.710.10.FF13554/a, 11, 0, 23, 0, False
3.30.710.10.FF13590, 3.30.710.10.FF13590/a, 71, 0, 30, 0, False
3.30.710.10.FF13591, 3.30.710.10.FF13591/a, 74, 0, 26, 0, False
3.30.710.10.FF13609, 3.30.710.10.FF13609/a, 14, 0, 22, 0, False
3.30.710.10.FF13615, 3.30.710.10.FF13615/a, 108, 0, 25, 0, False
3.30.710.10.FF13583, 3.30.710.10.FF13583/a, 79, 0, 20, 0, False
3.30.710.10.FF13632, 3.30.710.10.FF13632/a, 43, 0, 41, 0, False
3.30.710.10.FF13671, 3.30.710.10.FF13671/a, 100, 0, 31, 0, False
3.30.710.10.FF13727, 3.30.710.10.FF13727/a, 50, 0, 19, 0, False
3.30.710.10.FF13730, 3.30.710.10.FF13730/a, 139, 0, 33, 0, False
3.30.710.10.FF13734, 3.30.710.10.FF13734/a, 70, 0, 22, 0, False
3.30.710.10.FF13733, 3.30.710.10.FF13733/a, 6, 0, 28, 0, False
3.30.710.10.FF13745, 3.30.710.10.FF13745/a, 88, 0, 29, 0, False
3.30.710.10.FF13751, 3.30.710.10.FF13751/a, 9, 0, 40, 0, False
3.30.710.10.FF13753, 3.30.710.10.FF13753/a, 24, 0, 41, 0, False
3.30.710.10.FF13755, 3.30.710.10.FF13755/a, 16, 0, 24, 0, False
3.30.710.10.FF13779, 3.30.710.10.FF13779/a, 63, 0, 16, 0, False
3.30.710.10.FF13781, 3.30.710.10.FF13781/a, 0, 0, 39, 0, False
3.30.710.10.FF13791, 3.30.710.10.FF13791/a, 2, 0, 36, 0, False
3.30.710.10.FF13754, 3.30.710.10.FF13754/a, 63, 0, 48, 0, False
3.30.710.10.FF13778, 3.30.710.10.FF13778/a, 154, 0, 33, 0, False
3.30.710.10.FF13792, 3.30.710.10.FF13792/a, 25, 0, 44, 0, False
3.30.710.10.FF13794, 3.30.710.10.FF13794/a, 24, 0, 41, 0, False
3.30.710.10.FF13803, 3.30.710.10.FF13803/a, 128, 0, 38, 0, False
3.30.710.10.FF15, 3.30.710.10.FF15/a, 16, 0, 18, 0, False
3.30.710.10.FF1502, 3.30.710.10.FF1502/a, 31, 0, 20, 0, False
3.30.710.10.FF1604, 3.30.710.10.FF1604/a, 19, 0, 17, 0, False
3.30.710.10.FF2012, 3.30.710.10.FF2012/a, 83, 0, 16, 0, False
3.30.710.10.FF1803, 3.30.710.10.FF1803/a, 47, 0, 18, 0, False
3.30.710.10.FF1907, 3.30.710.10.FF1907/a, 80, 0, 18, 0, False
3.30.710.10.FF2020, 3.30.710.10.FF2020/a, 42, 0, 18, 0, False
3.30.710.10.FF2190, 3.30.710.10.FF2190/a, 9, 0, 21, 0, False
3.30.710.10.FF2082, 3.30.710.10.FF2082/a, 11, 0, 17, 0, False
3.30.710.10.FF2227, 3.30.710.10.FF2227/a, 92, 0, 20, 0, False
3.30.710.10.FF2423, 3.30.710.10.FF2423/a, 92, 0, 21, 0, False
3.30.710.10.FF2434, 3.30.710.10.FF2434/a, 72, 0, 18, 0, False
3.30.710.10.FF3026, 3.30.710.10.FF3026/a, 96, 0, 16, 0, False
3.30.710.10.FF2390, 3.30.710.10.FF2390/a, 123, 0, 22, 0, False
3.30.710.10.FF2412, 3.30.710.10.FF2412/a, 32, 0, 21, 0, False
3.30.710.10.FF2636, 3.30.710.10.FF2636/a, 46, 0, 18, 0, False
3.30.710.10.FF3033, 3.30.710.10.FF3033/a, 41, 0, 19, 0, False
3.30.710.10.FF3042, 3.30.710.10.FF3042/a, 69, 0, 18, 0, False
3.30.710.10.FF3353, 3.30.710.10.FF3353/a, 33, 0, 17, 0, False
3.30.710.10.FF3252, 3.30.710.10.FF3252/a, 42, 0, 17, 0, False
3.30.710.10.FF3340, 3.30.710.10.FF3340/a, 25, 0, 29, 0, False
3.30.710.10.FF3533, 3.30.710.10.FF3533/a, 48, 0, 18, 0, False
3.30.710.10.FF3601, 3.30.710.10.FF3601/a, 0, 0, 29, 0, False
3.30.710.10.FF3420, 3.30.710.10.FF3420/a, 92, 0, 16, 0, False
3.30.710.10.FF3685, 3.30.710.10.FF3685/a, 40, 0, 16, 0, False
3.30.710.10.FF3914, 3.30.710.10.FF3914/a, 97, 0, 18, 0, False
3.30.710.10.FF4088, 3.30.710.10.FF4088/a, 67, 0, 20, 0, False
3.30.710.10.FF4094, 3.30.710.10.FF4094/a, 19, 0, 17, 0, False
3.30.710.10.FF4427, 3.30.710.10.FF4427/a, 43, 0, 17, 0, False
3.30.710.10.FF4669, 3.30.710.10.FF4669/a, 77, 0, 19, 0, False
3.30.710.10.FF4753, 3.30.710.10.FF4753/a, 102, 0, 20, 0, False
3.30.710.10.FF4762, 3.30.710.10.FF4762/a, 102, 0, 20, 0, False
3.30.710.10.FF4946, 3.30.710.10.FF4946/a, 96, 0, 17, 0, False
3.30.710.10.FF4992, 3.30.710.10.FF4992/a, 28, 0, 19, 0, False
3.30.710.10.FF4824, 3.30.710.10.FF4824/a, 78, 0, 20, 0, False
3.30.710.10.FF5564, 3.30.710.10.FF5564/a, 2, 0, 18, 0, False
3.30.710.10.FF6195, 3.30.710.10.FF6195/a, 83, 0, 19, 0, False
3.30.710.10.FF635, 3.30.710.10.FF635/a, 56, 0, 21, 0, False
3.30.710.10.FF641, 3.30.710.10.FF641/a, 66, 0, 19, 0, False
3.30.710.10.FF6823, 3.30.710.10.FF6823/a, 67, 0, 18, 0, False
3.30.710.10.FF7110, 3.30.710.10.FF7110/a, 2, 0, 18, 0, False
3.30.710.10.FF7339, 3.30.710.10.FF7339/a, 122, 0, 19, 0, False
3.30.710.10.FF6539, 3.30.710.10.FF6539/a, 114, 0, 18, 0, False
3.30.710.10.FF7080, 3.30.710.10.FF7080/a, 29, 0, 17, 0, False
3.30.710.10.FF7097, 3.30.710.10.FF7097/a, 180, 0, 43, 0, False
3.30.710.10.FF7382, 3.30.710.10.FF7382/a, 105, 0, 20, 0, False
3.30.710.10.FF7385, 3.30.710.10.FF7385/a, 137, 0, 22, 0, False
3.30.710.10.FF7397, 3.30.710.10.FF7397/a, 15, 0, 18, 0, False
3.30.710.10.FF7361, 3.30.710.10.FF7361/a, 16, 0, 19, 0, False
3.30.710.10.FF7418, 3.30.710.10.FF7418/a, 158, 0, 24, 0, False
3.30.710.10.FF7537, 3.30.710.10.FF7537/a, 76, 0, 21, 0, False
3.30.710.10.FF7784, 3.30.710.10.FF7784/a, 45, 0, 19, 0, False
3.30.710.10.FF7763, 3.30.710.10.FF7763/a, 36, 0, 17, 0, False
3.30.710.10.FF7858, 3.30.710.10.FF7858/a, 75, 0, 18, 0, False
3.30.710.10.FF7903, 3.30.710.10.FF7903/a, 94, 0, 18, 0, False
3.30.710.10.FF7918, 3.30.710.10.FF7918/a, 76, 0, 18, 0, False
3.30.710.10.FF7569, 3.30.710.10.FF7569/a, 50, 0, 18, 0, False
3.30.710.10.FF7901, 3.30.710.10.FF7901/a, 27, 0, 18, 0, False
3.30.710.10.FF7866, 3.30.710.10.FF7866/a, 6, 0, 18, 0, False
3.30.710.10.FF7905, 3.30.710.10.FF7905/a, 7, 0, 22, 0, False
3.30.710.10.FF8090, 3.30.710.10.FF8090/a, 68, 0, 18, 0, False
3.30.710.10.FF8098, 3.30.710.10.FF8098/a, 139, 0, 17, 0, False
3.30.710.10.FF8099, 3.30.710.10.FF8099/a, 107, 0, 20, 0, False
3.30.710.10.FF7935, 3.30.710.10.FF7935/a, 18, 0, 20, 0, False
3.30.710.10.FF8066, 3.30.710.10.FF8066/a, 97, 0, 19, 0, False
3.30.710.10.FF8102, 3.30.710.10.FF8102/a, 85, 0, 20, 0, False
3.30.710.10.FF8312, 3.30.710.10.FF8312/a, 136, 0, 14, 0, False
3.30.710.10.FF8600, 3.30.710.10.FF8600/a, 58, 0, 25, 0, False
3.30.710.10.FF8139, 3.30.710.10.FF8139/a, 23, 0, 18, 0, False
3.30.710.10.FF8170, 3.30.710.10.FF8170/a, 117, 0, 22, 0, False
3.30.710.10.FF8306, 3.30.710.10.FF8306/a, 54, 0, 17, 0, False
3.30.710.10.FF876, 3.30.710.10.FF876/a, 61, 0, 18, 0, False
3.30.710.10.FF9538, 3.30.710.10.FF9538/a, 62, 0, 18, 0, False
3.30.710.10.FF90, 3.30.710.10.FF90/a, 31, 0, 19, 0, False
3.30.710.10.FF9161, 3.30.710.10.FF9161/a, 94, 0, 20, 0, False
3.30.710.10.FF9502, 3.30.710.10.FF9502/a, 53, 0, 23, 0, False
3.30.710.10.FF9675, 3.30.710.10.FF9675/a, 110, 0, 19, 0, False
3.30.710.10.FF9678, 3.30.710.10.FF9678/a, 149, 0, 19, 0, False
3.30.710.10.FF9908, 3.30.710.10.FF9908/a, 127, 0, 17, 0, False
3.30.720.10.FF11, 3.30.720.10.FF11/a, 8, 0, 17, 0, False
3.30.730.10.FF1872, 3.30.730.10.FF1872/a, 67, 0, 29, 0, False
3.30.730.10.FF1916, 3.30.730.10.FF1916/a, 67, 0, 18, 0, False
3.40.190.10.FF203822, 3.40.190.10.FF203822/a, 71, 0, 48, 0, False
3.40.190.10.FF203813, 3.40.190.10.FF203813/a, 0, 0, 52, 0, False
3.40.190.10.FF203842, 3.40.190.10.FF203842/a, 74, 0, 27, 0, False
3.40.190.10.FF203839, 3.40.190.10.FF203839/a, 85, 0, 56, 0, False
3.40.190.10.FF203852, 3.40.190.10.FF203852/a, 134, 0, 33, 0, False
3.40.190.10.FF203854, 3.40.190.10.FF203854/a, 39, 0, 42, 0, False
3.40.190.10.FF203854, 3.40.190.10.FF203854/a, 142, 0, 37, 0, False
3.40.190.10.FF203854, 3.40.190.10.FF203854/a, 164, 0, 56, 0, False
3.40.190.10.FF203856, 3.40.190.10.FF203856/a, 123, 0, 19, 0, False
3.40.190.10.FF203866, 3.40.190.10.FF203866/a, 89, 96, 62, 0, True
3.40.190.10.FF203887, 3.40.190.10.FF203887/a, 33, 0, 52, 0, False
3.40.190.10.FF203931, 3.40.190.10.FF203931/a, 129, 98, 64, 0, True
3.40.190.10.FF203945, 3.40.190.10.FF203945/a, 37, 0, 52, 0, False
3.40.190.10.FF203910, 3.40.190.10.FF203910/a, 94, 0, 44, 0, False
3.40.190.10.FF203961, 3.40.190.10.FF203961/a, 175, 0, 58, 0, False
3.40.190.10.FF203992, 3.40.190.10.FF203992/a, 0, 103, 68, 0, True
3.40.190.10.FF203992, 3.40.190.10.FF203992/a, 90, 0, 47, 0, False
3.40.190.10.FF203992, 3.40.190.10.FF203992/a, 0, 0, 55, 0, False
3.40.190.10.FF204021, 3.40.190.10.FF204021/a, 124, 0, 19, 0, False
3.40.190.10.FF204025, 3.40.190.10.FF204025/a, 142, 0, 25, 0, False
3.40.190.10.FF204069, 3.40.190.10.FF204069/a, 88, 0, 51, 0, False
3.40.190.10.FF204090, 3.40.190.10.FF204090/a, 0, 0, 44, 0, False
3.40.190.10.FF204054, 3.40.190.10.FF204054/a, 165, 0, 19, 0, False
3.40.190.10.FF204063, 3.40.190.10.FF204063/a, 143, 0, 41, 0, False
3.40.190.10.FF204078, 3.40.190.10.FF204078/a, 81, 0, 33, 0, False
3.40.190.10.FF204092, 3.40.190.10.FF204092/a, 102, 0, 32, 0, False
3.40.190.10.FF204133, 3.40.190.10.FF204133/a, 91, 0, 19, 0, False
3.40.190.10.FF204180, 3.40.190.10.FF204180/a, 69, 0, 51, 0, False
3.40.190.10.FF204182, 3.40.190.10.FF204182/a, 159, 0, 21, 0, False
3.40.190.10.FF204191, 3.40.190.10.FF204191/a, 144, 0, 37, 0, False
3.40.190.10.FF204094, 3.40.190.10.FF204094/a, 154, 0, 20, 0, False
3.40.190.10.FF204116, 3.40.190.10.FF204116/a, 122, 0, 22, 0, False
3.40.190.10.FF204132, 3.40.190.10.FF204132/a, 116, 0, 48, 0, False
3.40.190.10.FF204134, 3.40.190.10.FF204134/a, 8, 0, 26, 0, False
3.40.190.10.FF204174, 3.40.190.10.FF204174/a, 127, 128, 64, 0, True
3.40.190.10.FF204220, 3.40.190.10.FF204220/a, 33, 0, 41, 0, False
3.40.190.10.FF204143, 3.40.190.10.FF204143/a, 129, 0, 48, 0, False
3.40.190.10.FF204155, 3.40.190.10.FF204155/a, 28, 0, 31, 0, False
3.40.190.10.FF204177, 3.40.190.10.FF204177/a, 23, 0, 43, 0, False
3.40.190.10.FF204195, 3.40.190.10.FF204195/a, 126, 0, 47, 0, False
3.40.190.10.FF204227, 3.40.190.10.FF204227/a, 133, 0, 59, 0, False
3.40.190.10.FF204242, 3.40.190.10.FF204242/a, 7, 0, 21, 0, False
3.40.190.10.FF204249, 3.40.190.10.FF204249/a, 108, 0, 19, 0, False
3.40.190.10.FF204258, 3.40.190.10.FF204258/a, 144, 0, 16, 0, False
3.40.190.10.FF204264, 3.40.190.10.FF204264/a, 8, 0, 22, 0, False
3.40.190.10.FF204252, 3.40.190.10.FF204252/a, 5, 0, 20, 0, False
3.40.190.10.FF204285, 3.40.190.10.FF204285/a, 3, 0, 18, 0, False
3.40.190.10.FF20709, 3.40.190.10.FF20709/a, 142, 0, 34, 0, False
3.40.190.10.FF20839, 3.40.190.10.FF20839/a, 9, 0, 19, 0, False
3.40.190.10.FF21346, 3.40.190.10.FF21346/a, 121, 0, 19, 0, False
3.40.190.10.FF204265, 3.40.190.10.FF204265/a, 87, 0, 16, 0, False
3.40.190.10.FF21428, 3.40.190.10.FF21428/a, 13, 0, 19, 0, False
3.40.190.10.FF23739, 3.40.190.10.FF23739/a, 132, 0, 20, 0, False
3.40.190.10.FF24161, 3.40.190.10.FF24161/a, 20, 0, 19, 0, False
3.40.190.10.FF24360, 3.40.190.10.FF24360/a, 73, 0, 18, 0, False
3.40.190.10.FF25035, 3.40.190.10.FF25035/a, 117, 0, 20, 0, False
3.40.190.10.FF25498, 3.40.190.10.FF25498/a, 33, 0, 17, 0, False
3.40.190.10.FF25769, 3.40.190.10.FF25769/a, 62, 0, 17, 0, False
3.40.190.10.FF27429, 3.40.190.10.FF27429/a, 0, 0, 18, 0, False
3.40.190.10.FF27583, 3.40.190.10.FF27583/a, 8, 0, 23, 0, False
3.40.190.10.FF28271, 3.40.190.10.FF28271/a, 64, 0, 17, 0, False
3.40.190.10.FF28810, 3.40.190.10.FF28810/a, 135, 0, 17, 0, False
3.40.190.10.FF30146, 3.40.190.10.FF30146/a, 55, 0, 17, 0, False
3.40.190.10.FF30556, 3.40.190.10.FF30556/a, 59, 0, 17, 0, False
3.40.190.10.FF30581, 3.40.190.10.FF30581/a, 2, 0, 18, 0, False
3.40.190.10.FF31203, 3.40.190.10.FF31203/a, 106, 0, 20, 0, False
3.40.190.10.FF31361, 3.40.190.10.FF31361/a, 73, 0, 18, 0, False
3.40.190.10.FF32136, 3.40.190.10.FF32136/a, 96, 0, 17, 0, False
